doc_id,source_path,page_count,char_count,chars_per_page,extractor,thin_pages,transcribed_pages,unread_pages,transcription_model,truncated,original_char_count,stratum
LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement.pdf,27,83867,3106.2,pymupdf,0,0,0,,False,83867,random
LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement.pdf,6,11450,1908.3,pymupdf,0,0,0,,False,11450,random
"Loop Industries, Inc. - Marketing Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/Loop Industries, Inc. - Marketing Agreement.PDF",17,34691,2040.6,pymupdf,0,0,0,,False,34691,random
MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT.PDF,75,163253,2176.7,pymupdf,0,0,0,,False,163253,random
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT.PDF",1,1398,1398.0,pymupdf,0,0,0,,False,1398,random
MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT.PDF,5,14895,2979.0,pymupdf,0,0,0,,False,14895,random
MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT.PDF,75,336657,4488.8,pymupdf,0,0,0,,False,336657,random
"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT.PDF",3,12977,4325.7,pymupdf,0,0,0,,False,12977,random
MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT.PDF,5,13991,2798.2,pymupdf,0,0,0,,False,13991,random
"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT.PDF",8,24287,3035.9,pymupdf,0,0,0,,False,24287,random
MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT.PDF,22,49889,2267.7,pymupdf,0,0,0,,False,49889,random
"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT.PDF",20,59495,2974.8,pymupdf,0,0,0,,False,59495,random
MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT.PDF,5,23665,4733.0,pymupdf,0,0,0,,False,23665,random
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT.PDF,10,22054,2205.4,pymupdf,0,0,0,,False,22054,random
"MFAFINANCIAL,INC_07_06_2020-EX-99.D-JOINT FILING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MFAFINANCIAL,INC_07_06_2020-EX-99.D-JOINT FILING AGREEMENT.PDF",4,3587,896.8,pymupdf,0,0,0,,False,3587,random
"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT.PDF",22,57085,2594.8,pymupdf,0,0,0,,False,57085,random
"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT.PDF",16,23291,1455.7,pymupdf,0,0,0,,False,23291,random
MOELIS_CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MOELIS_CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT.PDF,45,122034,2711.9,pymupdf,0,0,0,,False,122034,random
MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT.PDF,5,24288,4857.6,pymupdf,0,0,0,,False,24288,random
MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT.PDF,4,17637,4409.2,pymupdf,0,0,0,,False,17637,random
MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT.PDF,26,57383,2207.0,pymupdf,0,0,0,,False,57383,random
MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT.PDF,45,248662,5525.8,pymupdf,0,0,0,,False,248662,random
MSCIINC_02_28_2008-EX-10.10-,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MSCIINC_02_28_2008-EX-10.10-.PDF,7,11759,1679.9,pymupdf,0,0,0,,False,11759,random
MTITECHNOLOGYCORP_11_16_2004-EX-10.102-Reseller Agreement Premier Addendum,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MTITECHNOLOGYCORP_11_16_2004-EX-10.102-Reseller Agreement Premier Addendum.PDF,8,33336,4167.0,pymupdf,0,0,0,,False,33336,random
"Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement.PDF",23,73395,3191.1,pymupdf,0,0,0,,False,73395,random
"MetLife, Inc. - Remarketing Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MetLife, Inc. - Remarketing Agreement.PDF",48,110965,2311.8,pymupdf,0,0,0,,False,110965,random
Microgenics Corporation - Collaborative Development and Commercialization Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/Microgenics Corporation - Collaborative Development and Commercialization Agreement.PDF,60,190148,3169.1,pymupdf,0,0,0,,False,190148,random
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement.pdf,10,34900,3490.0,pymupdf,0,0,0,,False,34900,random
Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,88,219845,2498.2,pymupdf,0,0,0,,False,219845,random
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.pdf,7,16128,2304.0,pymupdf,0,0,0,,False,16128,random
MphaseTechnologiesInc_20030911_10-K_EX-10.15_1560667_EX-10.15_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MphaseTechnologiesInc_20030911_10-K_EX-10.15_1560667_EX-10.15_Co-Branding Agreement.pdf,3,8757,2919.0,pymupdf,0,0,0,,False,8757,random
MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement.pdf,34,87807,2582.6,pymupdf,0,0,0,,False,87807,random
N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT.PDF,10,49775,4977.5,pymupdf,0,0,0,,False,49775,random
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.PDF,16,48553,3034.6,pymupdf,0,0,0,,False,48553,random
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT.PDF,7,33008,4715.4,pymupdf,0,0,0,,False,33008,random
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT.PDF,1,1075,1075.0,pymupdf,0,0,0,,False,1075,random
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,8,36167,4520.9,pymupdf,0,0,0,,False,36167,random
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment.pdf,5,21983,4396.6,pymupdf,0,0,0,,False,21983,random
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New.pdf,12,61299,5108.2,pymupdf,0,0,0,,False,61299,random
"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT.pdf",1,4547,4547.0,pymupdf,0,0,0,,False,4547,random
"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR-","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR-.pdf",2,8065,4032.5,pymupdf,0,0,0,,False,8065,random
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf",8,41392,5174.0,pymupdf,0,0,0,,False,41392,random
NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT.PDF,9,44897,4988.6,pymupdf,0,0,0,,False,44897,random
NETZEEINC_11_14_2002-EX-10.3-MAINTENANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NETZEEINC_11_14_2002-EX-10.3-MAINTENANCE AGREEMENT.PDF,1,3668,3668.0,pymupdf,0,0,0,,False,3668,random
NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT.PDF,23,120191,5225.7,pymupdf,0,0,0,,False,120191,random
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,26,147828,5685.7,pymupdf,0,0,0,,False,147828,random
"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT.PDF",13,21925,1686.5,pymupdf,0,0,0,,False,21925,random
NUVEEN - REMARKETING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NUVEEN - REMARKETING AGREEMENT.PDF,31,70351,2269.4,pymupdf,0,0,0,,False,70351,random
NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT.PDF,2,6814,3407.0,pymupdf,0,0,0,,False,6814,random
NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement.pdf,19,48223,2538.1,pymupdf,0,0,0,,False,48223,random
NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement.pdf,17,99288,5840.5,pymupdf,0,0,0,,False,99288,random
NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement.pdf,10,19959,1995.9,pymupdf,0,0,0,,False,19959,random
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement.pdf,28,67757,2419.9,pymupdf,0,0,0,,False,67757,random
NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement.pdf,6,17040,2840.0,pymupdf,0,0,0,,False,17040,random
"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement.PDF",8,19998,2499.8,pymupdf,0,0,0,,False,19998,random
"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF",12,58876,4906.3,pymupdf,0,0,0,,False,58876,random
OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT.PDF,47,159232,3387.9,pymupdf,0,0,0,,False,159232,random
OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1.pdf,34,97908,2879.6,pymupdf,0,0,0,,False,97908,random
OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2.pdf,3,3881,1293.7,pymupdf,0,0,0,,False,3881,random
"OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT.PDF",7,28720,4102.9,pymupdf,0,0,0,,False,28720,random
"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT.PDF",13,61193,4707.2,pymupdf,0,0,0,,False,61193,random
ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT.PDF,5,14983,2996.6,pymupdf,0,0,0,,False,14983,random
"ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT.PDF",6,5802,967.0,pymupdf,0,0,0,,False,5802,random
OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT.PDF,7,20966,2995.1,pymupdf,0,0,0,,False,20966,random
"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF",3,10784,3594.7,pymupdf,0,0,0,,False,10784,random
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.PDF,8,18449,2306.1,pymupdf,0,0,0,,False,18449,random
"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1.PDF",23,62081,2699.2,pymupdf,0,0,0,,False,62081,random
PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT.PDF,2,4106,2053.0,pymupdf,0,0,0,,False,4106,random
"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT .PDF",88,144612,1643.3,pymupdf,0,0,0,,False,144612,random
PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT.PDF,9,22654,2517.1,pymupdf,0,0,0,,False,22654,random
"PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement.PDF",7,16774,2396.3,pymupdf,0,0,0,,False,16774,random
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT.PDF,3,15022,5007.3,pymupdf,0,0,0,,False,15022,random
PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF,39,100125,2567.3,pymupdf,0,0,0,,False,100125,random
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT.PDF",46,119722,2602.7,pymupdf,0,0,0,,False,119722,random
PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun).PDF,8,22205,2775.6,pymupdf,0,0,0,,False,22205,random
"PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.PDF",1,973,973.0,pymupdf,0,0,0,,False,973,random
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.PDF,6,23293,3882.2,pymupdf,0,0,0,,False,23293,random
PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT.PDF,4,5006,1251.5,pymupdf,1,0,1,,False,5006,random
PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT.PDF,28,66338,2369.2,pymupdf,0,0,0,,False,66338,random
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT.PDF,4,14942,3735.5,pymupdf,0,0,0,,False,14942,random
PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement.pdf,6,18052,3008.7,pymupdf,0,0,0,,False,18052,random
PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement.pdf,6,14740,2456.7,pymupdf,0,0,0,,False,14740,random
PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.pdf,23,68009,2956.9,pymupdf,0,0,0,,False,68009,random
PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement.pdf,16,92450,5778.1,pymupdf,0,0,0,,False,92450,random
ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement.pdf,49,114272,2332.1,pymupdf,0,0,0,,False,114272,random
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.pdf,30,66015,2200.5,pymupdf,0,0,0,,False,66015,random
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1.pdf,6,19853,3308.8,pymupdf,0,0,0,,False,19853,random
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2.pdf,2,849,424.5,pymupdf,0,0,0,,False,849,random
